,Unnamed: 0,Unnamed: 0.1,theta,x,y
0,0,170,0.0,0.0,0.0
1,1,171,-1.55,3.683789824900274,0.2139918829329938
2,2,172,-5.23,12.05304157760756,0.4697751892804452
3,3,173,-5.81,22.118934411542185,0.1429702692692473
4,4,174,-3.48,32.05086209989612,-0.2917852865415837
5,5,175,-3.29,42.11932356028552,-0.3179352512333393
6,6,176,-3.29,52.05568411212361,-0.3116915443221897
7,7,177,-2.71,62.42306075642649,-0.3104606246971708
8,8,178,-3.29,72.92382262250808,-0.1912958990153344
9,9,179,-3.29,82.85020000408898,-0.1856321159061718
10,10,180,-3.48,92.9269048633296,-0.1812526460243937
11,11,181,-2.9,103.00592941777816,-0.2168058571713471
12,12,182,-3.29,113.21833919400542,-0.1344252622614821
13,13,183,-2.9,123.1546997458435,-0.1281815553503316
14,14,184,-2.9,133.0875807548697,-0.0620388268960878
15,15,185,-2.32,142.8795375326913,0.0159513088447091
16,16,186,-2.13,153.24645871881563,0.197459216900997
17,17,187,-2.13,163.46131265587428,0.4102009489562181
18,18,188,-2.71,173.53640220933232,0.61482374778363
19,19,189,-2.71,183.46696352315053,0.7208991572666008
20,20,190,-2.32,193.67763352797184,0.8332292629480129
21,21,191,-1.94,203.33400985443024,1.0035120918348124
22,22,192,-2.9,213.4067797126804,1.2480675716909495
23,23,193,-2.32,223.47942510530712,1.3223292333730026
24,24,194,-2.13,233.83636312117423,1.5032572176273042
25,25,195,-1.94,244.20154453589257,1.7147146364551382
26,26,196,-2.52,254.5544230851458,1.965524812509717
27,27,197,-2.52,264.7733364888184,2.108384352764661
28,28,198,-2.32,275.4121229670945,2.265617522445851
29,29,199,-2.52,285.7690609829616,2.4465455067001542
30,30,200,-2.9,295.98797438663416,2.5894050469550987
31,31,201,-2.52,305.9202754718584,2.665530945666527
32,32,202,-2.32,316.27953318293345,2.806526248892098
33,33,203,-2.13,326.3563625077975,2.98119953694796
34,34,204,-2.52,336.5712164448561,3.193941269003183
35,35,205,-2.71,346.35969367986587,3.3318304262870733
36,36,206,-2.52,356.72069116234684,3.442876218741098
37,37,207,-2.71,366.7992602586168,3.587599996025414
38,38,208,-2.9,377.4403664321009,3.704900484677875
39,39,209,-2.9,387.6533561321302,3.77729790933056
40,40,210,-2.52,397.5956403876115,3.8540037318439673
41,41,211,-2.32,407.1040089316182,3.9856381929294287
42,42,212,-3.1,417.0305107788225,4.161595794212676
43,43,213,-2.71,426.9651315592546,4.19778901189537
44,44,214,-2.52,436.7553485656703,4.305728658407713
45,45,215,-2.52,446.6941532783397,4.442333502464223
46,46,216,-3.1,456.76273920435256,4.586477355946553
47,47,217,-3.1,466.6973599847847,4.62267057362925
48,48,218,-2.9,476.7717451488174,4.666982724539757
49,49,219,-2.9,486.9947180191038,4.739960072994421
50,50,220,-2.32,497.06736341173047,4.81422173467648
51,51,221,-2.71,506.7137565679317,4.983924639761288
52,52,222,-2.32,516.5145366684067,5.082461039818444
53,53,223,-2.71,526.1609298246078,5.252163944903256
54,54,224,-3.1,535.810802523621,5.361967828444971
55,55,225,-3.1,545.4553314427928,5.391326426127243
56,56,226,-4.26,555.10926360842,5.431248117868684
57,57,227,-3.48,565.6068769242447,5.259741058488263
58,58,228,-4.65,575.5449772474888,5.236035254627861
59,59,229,-3.87,585.7559782448651,4.997794553703916
60,60,230,-4.45,595.8384823421256,4.902342321013876
61,61,231,-4.26,605.6261307220865,4.709627012206777
62,62,232,-4.26,615.5623668083011,4.545576900943836
63,63,233,-4.65,625.779291509321,4.377798315622162
64,64,234,-4.84,635.5686796606878,4.1551334960435184
65,65,235,-5.03,645.6410761220677,3.8888075213773945
66,66,236,-4.26,655.846153415801,3.580104704851188
67,67,237,-4.45,666.4940942092855,3.4073133322433837
68,68,238,-5.23,676.5624312040514,3.2108695493775343
69,69,239,-4.65,686.9195757468502,2.870932908852396
70,70,240,-4.84,697.2809042218865,2.63140789470107
71,71,241,-4.65,707.3533006832664,2.365081920034953
72,72,242,-4.07,717.4239573732403,2.128705456140388
73,73,243,-4.26,727.2175294568445,2.0064522629355466
74,74,244,-5.23,736.1513890507271,1.8542919632742425
75,75,245,-3.87,746.7898021321331,1.5006436784331785
76,76,246,-3.87,757.2933391516011,1.3995987346550152
77,77,247,-4.65,767.7962962472673,1.3085369611340385
78,78,248,-4.45,777.8669529372412,1.072160497239473
79,79,249,-4.65,788.2265416408713,0.8625849938596843
80,80,250,-4.84,798.2966184070434,0.6361917002223052
81,81,251,-4.26,808.0883262536181,0.3735941996149279
82,82,252,-4.07,817.8836381086282,0.2213914956385423
83,83,253,-3.87,827.9584787308395,0.0854266581177896
84,84,254,-4.07,837.1789506431704,0.0
